create_dt,metric_id,feature_name,metrics,display_names,operating_system_type,1st Quartile,3rd Quartile,IQR,Upper,Lower,Yesterday,last_7_days,last_30_days,% Change Last 7 Days,% Change Last 30 Days,metric_nature_indicator,colour_indicator
05-02-2025,195,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Apple iOS,16.842,18.939,2.098,20.512,15.269,19.132,17.74,17.552,7.848411152,8.999960119,Positive Within,White
05-02-2025,100000152,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Both,16.732,18.462,1.73,19.76,15.435,18.025,17.379,17.363,3.717129869,3.814299592,Positive Within,White
05-02-2025,429,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Google Android,15.981,17.903,1.922,19.345,14.539,15.857,16.691,16.987,-4.997517931,-6.650680335,Positive Within,White
05-02-2025,198,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Apple iOS,0.254,0.396,0.142,0.503,0.148,0.372,0.328,0.354,13.31592689,5.055069189,Positive Within,White
05-02-2025,100000155,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Both,0.268,0.41,0.142,0.516,0.162,0.328,0.354,0.363,-7.419354839,-9.70820334,Positive Within,White
05-02-2025,432,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Google Android,0.252,0.44,0.188,0.581,0.112,0.243,0.407,0.38,-40.23190443,-36.1086766,Positive Within,White
05-02-2025,196,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Apple iOS,17.069,18.419,1.35,19.432,16.056,18.512,17.957,17.961,3.089896579,3.06756664,Positive Within,White
05-02-2025,100000153,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Both,16.413,17.422,1.01,18.18,15.655,17.183,17.426,17.312,-1.392042893,-0.744001201,Positive Within,White
05-02-2025,430,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Google Android,14.666,16.35,1.684,17.613,13.403,14.581,16.415,15.999,-11.17425396,-8.865142579,Positive Within,White
05-02-2025,197,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Apple iOS,1.149,1.491,0.342,1.747,0.893,1.333,1.478,1.406,-9.827986084,-5.165054069,Positive Within,White
05-02-2025,100000154,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Both,1.091,1.422,0.331,1.67,0.843,1.15,1.421,1.36,-19.09547739,-15.4391039,Positive Within,White
05-02-2025,431,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Google Android,0.885,1.372,0.487,1.737,0.52,0.79,1.308,1.268,-39.60904226,-37.68077833,Positive Within,White
05-02-2025,5,BIL LING,DR_Client Errors on Make Payment,Client Errors on Payment Page,Apple iOS,0,0,0,0,0,0,0.002,0.001,-100,-100,Negative Within,White
05-02-2025,1000005,BIL LING,DR_Client Errors on Make Payment,Client Errors on Payment Page,Both,0,0,0,0,0,0,0.002,0.001,-100,-100,Negative Within,White
05-02-2025,241,BIL LING,DR_Client Errors on Make Payment,Client Errors on Payment Page,Google Android,0,0,0,0,0,0,,,0,0,Negative Within,White
05-02-2025,193,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Apple iOS,4.045,5.031,0.986,5.77,3.306,5.207,4.986,4.855,4.441388005,7.245103222,Negative Within,White
05-02-2025,100000150,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Both,3.879,4.795,0.916,5.482,3.192,4.77,4.855,4.633,-1.75944451,2.957788026,Negative Within,White
05-02-2025,427,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Google Android,3.252,4.379,1.126,5.223,2.408,3.866,4.585,4.131,-15.6789431,-6.424727496,Negative Within,White
05-02-2025,47,DATA USAGE,DR_Data Usage Courtesy Credits,Courtesy Credit,Apple iOS,40.901,41.585,0.684,42.098,40.388,41.436,41.453,41.451,-0.040665817,-0.037151942,Positive Within,White
05-02-2025,10000046,DATA USAGE,DR_Data Usage Courtesy Credits,Courtesy Credit,Both,43.378,44.03,0.652,44.519,42.889,43.644,43.787,43.866,-0.326255758,-0.507220772,Positive Within,White
05-02-2025,283,DATA USAGE,DR_Data Usage Courtesy Credits,Courtesy Credit,Google Android,50.22,51.2,0.98,51.936,49.484,50.113,50.44,50.71,-0.648013617,-1.176373147,Positive Within,White
05-02-2025,28,COX MOBILE,DR_Change plan - Account Restrictions,Coxmob Account Restrictions,Apple iOS,0,0,0,0,0,0,,,0,0,Negative Within,White
05-02-2025,10000027,COX MOBILE,DR_Change plan - Account Restrictions,Coxmob Account Restrictions,Both,0,0,0,0,0,0,,,0,0,Negative Within,White
05-02-2025,264,COX MOBILE,DR_Change plan - Account Restrictions,Coxmob Account Restrictions,Google Android,0,0,0,0,0,0,,,0,0,Negative Within,White
05-02-2025,40,COX MOBILE,DR_Mobile Billing - Activity & Statements,Coxmob Activity & Statements,Apple iOS,4.719,5.311,0.592,5.754,4.276,5.195,4.973,5.024,4.47310963,3.408465096,Positive Within,White
05-02-2025,10000039,COX MOBILE,DR_Mobile Billing - Activity & Statements,Coxmob Activity & Statements,Both,5.092,5.528,0.436,5.854,4.764,5.532,5.23,5.227,5.783046958,5.84453685,Positive Within,White
05-02-2025,276,COX MOBILE,DR_Mobile Billing - Activity & Statements,Coxmob Activity & Statements,Google Android,5.392,6.4,1.008,7.156,4.637,6.41,5.874,5.717,9.119649805,12.11324429,Positive Within,White
05-02-2025,25,COX MOBILE,DR_Add a Line,Coxmob Add a Line,Apple iOS,2.325,3.436,1.111,4.27,1.492,2.312,2.731,2.888,-15.35564854,-19.95476105,Positive Within,White
05-02-2025,10000024,COX MOBILE,DR_Add a Line,Coxmob Add a Line,Both,2.36,3.247,0.886,3.912,1.696,2.294,2.736,2.866,-16.15497076,-19.96278421,Positive Within,White
05-02-2025,261,COX MOBILE,DR_Add a Line,Coxmob Add a Line,Google Android,1.973,3.56,1.588,4.751,0.782,2.247,2.749,2.793,-18.24844075,-19.53734871,Positive Within,White
05-02-2025,42,COX MOBILE,DR_Mobile Billing - Bill Delivery Confirmation,Coxmob Bill Delivery Changes,Apple iOS,0.026,0.083,0.057,0.125,-0.016,0.094,0.083,0.064,12.864494,47.25848564,Positive Within,White
05-02-2025,10000041,COX MOBILE,DR_Mobile Billing - Bill Delivery Confirmation,Coxmob Bill Delivery Changes,Both,0.063,0.108,0.045,0.142,0.029,0.085,0.116,0.096,-26.72413793,-11.39680334,Positive Within,White
05-02-2025,278,COX MOBILE,DR_Mobile Billing - Bill Delivery Confirmation,Coxmob Bill Delivery Changes,Google Android,0.105,0.231,0.126,0.325,0.011,0.061,0.198,0.175,-69.16967509,-65.156131,Positive Within,White
05-02-2025,37,COX MOBILE,DR_Mobile Billing Home,Coxmob Billing Home,Apple iOS,16.63,17.96,1.33,18.958,15.633,18.137,16.483,17.143,10.03553475,5.800136501,Positive Within,White
05-02-2025,10000036,COX MOBILE,DR_Mobile Billing Home,Coxmob Billing Home,Both,16.774,17.971,1.197,18.869,15.876,17.78,16.678,17.128,6.607506895,3.804612241,Positive Within,White
05-02-2025,273,COX MOBILE,DR_Mobile Billing Home,Coxmob Billing Home,Google Android,16.746,18.248,1.501,19.373,15.621,16.85,17.172,17.078,-1.875961898,-1.336591535,Positive Within,White
05-02-2025,26,COX MOBILE,DR_Change your Plan,Coxmob Change  Plan - linkout,Apple iOS,8.381,11.929,3.548,14.59,5.72,9.393,11.159,11.038,-15.82471323,-14.90357611,Positive Within,White
05-02-2025,10000025,COX MOBILE,DR_Change your Plan,Coxmob Change  Plan - linkout,Both,8.891,11.496,2.604,13.449,6.938,9.802,11.173,10.861,-12.27177415,-9.750206397,Positive Within,White
05-02-2025,262,COX MOBILE,DR_Change your Plan,Coxmob Change  Plan - linkout,Google Android,6.021,11.259,5.238,15.187,2.093,10.861,11.187,10.409,-2.911617097,4.346740025,Positive Within,White
05-02-2025,27,COX MOBILE,DR_Change Plan - New,Coxmob Change Plan - Native,Apple iOS,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,10000026,COX MOBILE,DR_Change Plan - New,Coxmob Change Plan - Native,Both,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,263,COX MOBILE,DR_Change Plan - New,Coxmob Change Plan - Native,Google Android,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,24,COX MOBILE,DR_Change Status Exit link,Coxmob Change Status External Link,Apple iOS,4.442,5.645,1.203,6.547,3.539,4.191,4.852,4.95,-13.61561791,-15.32535054,Positive Within,White
05-02-2025,10000023,COX MOBILE,DR_Change Status Exit link,Coxmob Change Status External Link,Both,5.027,5.936,0.909,6.617,4.346,5.214,5.138,5.304,1.484818151,-1.688800618,Positive Within,White
05-02-2025,260,COX MOBILE,DR_Change Status Exit link,Coxmob Change Status External Link,Google Android,5.237,7.872,2.635,9.848,3.261,7.865,5.955,6.234,32.07071919,26.16904888,Positive Within,White
05-02-2025,33,COX MOBILE,DR_Device Payment Plan,Coxmob Device Payment Plan,Apple iOS,2.357,3.54,1.183,4.427,1.47,3.324,3.716,3.353,-10.55929272,-0.872780771,Positive Within,White
05-02-2025,10000032,COX MOBILE,DR_Device Payment Plan,Coxmob Device Payment Plan,Both,1.775,2.598,0.823,3.215,1.158,2.398,2.768,2.464,-13.38046339,-2.671988094,Positive Within,White
05-02-2025,269,COX MOBILE,DR_Device Payment Plan,Coxmob Device Payment Plan,Google Android,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,41,COX MOBILE,DR_Mobile Billing - Easypay Confirmation,Coxmob Easypay Enrollment,Apple iOS,2.441,2.935,0.494,3.305,2.07,2.247,2.549,2.58,-11.85766321,-12.91597768,Positive Within,White
05-02-2025,10000040,COX MOBILE,DR_Mobile Billing - Easypay Confirmation,Coxmob Easypay Enrollment,Both,2.405,2.83,0.425,3.149,2.086,2.064,2.536,2.558,-18.6074024,-19.29723953,Positive Below,Red
05-02-2025,277,COX MOBILE,DR_Mobile Billing - Easypay Confirmation,Coxmob Easypay Enrollment,Google Android,2.294,2.903,0.609,3.359,1.838,1.587,2.495,2.499,-36.4000687,-36.48697323,Positive Below,Red
05-02-2025,30,COX MOBILE,DR_Change Plan - Pay as Gig,Coxmob Gig Plan,Apple iOS,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,10000029,COX MOBILE,DR_Change Plan - Pay as Gig,Coxmob Gig Plan,Both,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,266,COX MOBILE,DR_Change Plan - Pay as Gig,Coxmob Gig Plan,Google Android,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,36,COX MOBILE,DR_Opted for Gig Unlimited Plan,Coxmob Gig Unlimited Plan,Apple iOS,55.531,57.399,1.868,58.8,54.13,56.026,56.525,57.259,-0.882544721,-2.152917575,Positive Within,White
05-02-2025,10000035,COX MOBILE,DR_Opted for Gig Unlimited Plan,Coxmob Gig Unlimited Plan,Both,56.941,58.857,1.916,60.294,55.504,58.044,58.102,58.873,-0.099578818,-1.408115775,Positive Within,White
05-02-2025,272,COX MOBILE,DR_Opted for Gig Unlimited Plan,Coxmob Gig Unlimited Plan,Google Android,60.427,63.416,2.989,65.657,58.186,63.309,62.065,62.828,2.004115492,0.765421842,Positive Within,White
05-02-2025,21,COX MOBILE,DR_Mymobile HomePage Visits,Coxmob Line Detail Page,Apple iOS,15.616,17.398,1.782,18.735,14.28,16.195,16.869,16.173,-3.997120718,0.137886686,Positive Within,White
05-02-2025,10000021,COX MOBILE,DR_Mymobile HomePage Visits,Coxmob Line Detail Page,Both,15.213,16.577,1.364,17.599,14.19,16.224,16.195,15.634,0.178183935,3.772941257,Positive Within,White
05-02-2025,257,COX MOBILE,DR_Mymobile HomePage Visits,Coxmob Line Detail Page,Google Android,13.958,15.163,1.205,16.067,13.054,16.3,14.507,14.306,12.35733769,13.94219007,Positive Above,Green
05-02-2025,38,COX MOBILE,DR_Mobile Billing - Additional Payment,Coxmob Make Additional Payment,Apple iOS,5.405,6.528,1.122,7.369,4.564,6.319,5.614,6.183,12.55789099,2.205640531,Positive Within,White
05-02-2025,10000037,COX MOBILE,DR_Mobile Billing - Additional Payment,Coxmob Make Additional Payment,Both,5.51,6.766,1.256,7.708,4.567,6.192,5.908,6.359,4.812110074,-2.619052612,Positive Within,White
05-02-2025,274,COX MOBILE,DR_Mobile Billing - Additional Payment,Coxmob Make Additional Payment,Google Android,5.876,7.152,1.277,8.11,4.919,5.861,6.641,6.78,-11.74711754,-13.55882208,Positive Within,White
05-02-2025,35,COX MOBILE,DR_Opted for Pay as you Gig Plan,Coxmob Pay as you Gig,Apple iOS,37.934,39.766,1.832,41.14,36.56,38.661,39.313,38.775,-1.657769751,-0.293318157,Positive Within,White
05-02-2025,10000034,COX MOBILE,DR_Opted for Pay as you Gig Plan,Coxmob Pay as you Gig,Both,39.516,41.355,1.839,42.734,38.137,40.044,40.709,40.231,-1.633890597,-0.463743571,Positive Within,White
05-02-2025,271,COX MOBILE,DR_Opted for Pay as you Gig Plan,Coxmob Pay as you Gig,Google Android,43.346,45.44,2.094,47.01,41.776,43.651,44.249,43.803,-1.352398417,-0.346629023,Positive Within,White
05-02-2025,39,COX MOBILE,DR_Mobile Billing - Payment Method,Coxmob Payment Method Changes,Apple iOS,2.84,3.27,0.43,3.592,2.518,3.089,3.024,3.063,2.163949917,0.860914899,Positive Within,White
05-02-2025,10000038,COX MOBILE,DR_Mobile Billing - Payment Method,Coxmob Payment Method Changes,Both,3.197,3.55,0.353,3.815,2.933,3.248,3.361,3.352,-3.366201972,-3.106479456,Positive Within,White
05-02-2025,275,COX MOBILE,DR_Mobile Billing - Payment Method,Coxmob Payment Method Changes,Google Android,3.702,4.58,0.878,5.239,3.044,3.663,4.213,4.063,-13.05777838,-9.835325779,Positive Within,White
05-02-2025,29,COX MOBILE,DR_Change plan Confirmation,Coxmob Plan Purchased,Apple iOS,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,10000028,COX MOBILE,DR_Change plan Confirmation,Coxmob Plan Purchased,Both,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,265,COX MOBILE,DR_Change plan Confirmation,Coxmob Plan Purchased,Google Android,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,43,COX MOBILE,DR_Wireless Support,Coxmob Support Section,Apple iOS,3.318,3.992,0.673,4.497,2.814,3.604,3.747,3.548,-3.820053374,1.564041144,Positive Within,White
05-02-2025,10000042,COX MOBILE,DR_Wireless Support,Coxmob Support Section,Both,3.49,3.951,0.461,4.297,3.144,3.84,3.788,3.589,1.361288133,6.995579002,Positive Within,White
05-02-2025,279,COX MOBILE,DR_Wireless Support,Coxmob Support Section,Google Android,3.446,4.332,0.885,4.996,2.783,4.457,3.902,3.689,14.21093092,20.82847616,Positive Within,White
05-02-2025,31,COX MOBILE,DR_Change Plan - Unlimited,Coxmob Unlimited Plan,Apple iOS,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,10000030,COX MOBILE,DR_Change Plan - Unlimited,Coxmob Unlimited Plan,Both,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,267,COX MOBILE,DR_Change Plan - Unlimited,Coxmob Unlimited Plan,Google Android,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,32,COX MOBILE,DR_Welcome Guide,Coxmob Welcome Guide,Apple iOS,2.24,3.202,0.961,3.923,1.52,3.035,2.823,2.829,7.50974141,7.296895991,Positive Within,White
05-02-2025,10000031,COX MOBILE,DR_Welcome Guide,Coxmob Welcome Guide,Both,2.599,3.365,0.766,3.94,2.024,5.005,2.977,3.143,68.13840764,59.25289551,Positive Above,Green
05-02-2025,268,COX MOBILE,DR_Welcome Guide,Coxmob Welcome Guide,Google Android,2.996,4.815,1.819,6.179,1.632,10.112,3.404,4.006,197.0996852,152.4276692,Positive Above,Green
05-02-2025,144,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Apple iOS,0,0,0,0,0,0,,,0,0,Negative Within,White
05-02-2025,100000121,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Both,0.152,0.231,0.08,0.291,0.092,0.341,0.217,0.211,56.83311432,61.25472888,Negative Above,Red
05-02-2025,380,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Google Android,0.578,0.896,0.318,1.135,0.34,1.291,0.82,0.813,57.38418669,58.82714784,Negative Above,Red
05-02-2025,45,DATA USAGE,DR_Data Plan upgrade,Data Plan Upgrade,Apple iOS,0.434,0.588,0.154,0.704,0.318,0.349,0.612,0.583,-43.00046664,-40.15775034,Positive Within,White
05-02-2025,10000044,DATA USAGE,DR_Data Plan upgrade,Data Plan Upgrade,Both,1.117,1.452,0.335,1.703,0.866,0.802,1.559,1.507,-48.56148067,-46.76873382,Positive Below,Red
05-02-2025,281,DATA USAGE,DR_Data Plan upgrade,Data Plan Upgrade,Google Android,2.951,3.978,1.027,4.748,2.181,2.129,4.257,4.127,-49.98489781,-48.41080732,Positive Below,Red
05-02-2025,55,E COMMERCE,DR_Data Plan Upgrade Ecomm Traffic sent from App to cox.com,Data Usage,Apple iOS,15.81,21.19,5.38,25.225,11.775,14.26,23.971,22.06,-40.51038774,-35.35840726,Positive Within,White
05-02-2025,10000054,E COMMERCE,DR_Data Plan Upgrade Ecomm Traffic sent from App to cox.com,Data Usage,Both,15.578,20.795,5.217,24.708,11.665,13.732,23.387,21.753,-41.2825431,-36.87433248,Positive Within,White
05-02-2025,291,E COMMERCE,DR_Data Plan Upgrade Ecomm Traffic sent from App to cox.com,Data Usage,Google Android,14.576,19.654,5.078,23.462,10.768,11.724,21.161,20.555,-44.59693915,-42.96269028,Positive Within,White
05-02-2025,49,DATA USAGE,DR_Total Data Usage >=100%,Data usage >=100%,Apple iOS,14.668,20.319,5.651,24.557,10.43,11.931,23.144,20.209,-48.44884203,-40.96204503,Positive Within,White
05-02-2025,10000048,DATA USAGE,DR_Total Data Usage >=100%,Data usage >=100%,Both,14.082,19.324,5.242,23.255,10.151,11.26,21.805,19.168,-48.3608061,-41.25646475,Positive Within,White
05-02-2025,285,DATA USAGE,DR_Total Data Usage >=100%,Data usage >=100%,Google Android,11.852,16.578,4.727,20.124,8.306,9.294,17.989,16.211,-48.33550395,-42.66879416,Positive Within,White
05-02-2025,48,DATA USAGE,DR_Total Data Usage >=75%,Data usage >=75%,Apple iOS,44.912,58.687,13.775,69.018,34.58,34.716,65.3,58.266,-46.83602458,-40.41794624,Positive Within,White
05-02-2025,10000047,DATA USAGE,DR_Total Data Usage >=75%,Data usage >=75%,Both,43.305,56.143,12.838,65.771,33.677,32.972,62.037,55.409,-46.85107275,-40.49374383,Positive Below,Red
05-02-2025,284,DATA USAGE,DR_Total Data Usage >=75%,Data usage >=75%,Google Android,37.811,48.656,10.845,56.789,29.678,27.861,52.74,47.304,-47.17292378,-41.1026889,Positive Below,Red
05-02-2025,50,DATA USAGE,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Apple iOS,2.759,3.039,0.28,3.249,2.549,2.703,2.866,2.836,-5.677966102,-4.679620552,Negative Within,White
05-02-2025,10000049,DATA USAGE,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Both,2.631,2.879,0.248,3.066,2.444,2.594,2.766,2.719,-6.213522029,-4.600787025,Negative Within,White
05-02-2025,286,DATA USAGE,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Google Android,2.212,2.53,0.318,2.769,1.974,2.272,2.48,2.389,-8.392373711,-4.88682984,Negative Within,White
05-02-2025,182,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Apple iOS,3158.25,3441.5,283.25,3795.562,2804.188,3225,3363.286,3333.333,-4.111625536,-3.25,Positive Within,White
05-02-2025,100000139,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Both,4676.5,5158.25,481.75,5760.438,4074.312,4871,5098.714,4976.2,-4.466111905,-2.11406294,Positive Within,White
05-02-2025,416,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Google Android,1491.25,1702.25,211,1966,1227.5,1646,1735.429,1642.867,-5.153111623,0.190723532,Positive Within,White
05-02-2025,70,EASY CON NECT,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Apple iOS,74.125,79.177,5.052,82.966,70.337,72.811,69.963,75.396,4.071148101,-3.42882002,Negative Within,White
05-02-2025,10000069,EASY CON NECT,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Both,72.596,77.11,4.513,80.495,69.212,70.638,67.44,73.11,4.741992883,-3.381338557,Negative Within,White
05-02-2025,306,EASY CON NECT,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Google Android,62.706,66.822,4.116,69.908,59.618,61.516,56.734,61.975,8.428262074,-0.740941538,Negative Within,White
05-02-2025,188,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Apple iOS,0.663,1.239,0.576,1.671,0.231,0.651,0.96,0.935,-32.17740735,-30.40162503,Positive Within,White
05-02-2025,100000145,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Both,0.671,1.232,0.561,1.652,0.25,0.616,0.99,0.944,-37.80470215,-34.71579468,Positive Within,White
05-02-2025,422,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Google Android,0.634,1.279,0.645,1.763,0.15,0.547,1.053,0.959,-48.03908264,-42.93166406,Positive Within,White
05-02-2025,131,RE GISTRATION (NATIVE),DR_Native Registration - Did not Registered,Did not Register,Apple iOS,41.988,44.512,2.524,46.405,40.095,42.373,43.08,43.188,-1.640806608,-1.886341008,Negative Within,White
05-02-2025,100000108,RE GISTRATION (NATIVE),DR_Native Registration - Did not Registered,Did not Register,Both,42.829,45.168,2.338,46.921,41.076,42.863,43.38,43.939,-1.192769616,-2.448479515,Negative Within,White
05-02-2025,367,RE GISTRATION (NATIVE),DR_Native Registration - Did not Registered,Did not Register,Google Android,44.215,47.512,3.297,49.985,41.743,44.005,44.033,45.464,-0.063912897,-3.208209944,Negative Within,White
05-02-2025,72,EASY CON NECT,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Apple iOS,0,0,0,0,0,0,,2.139,0,-100,Negative Within,White
05-02-2025,10000071,EASY CON NECT,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Both,0,0,0,0,0,0,,2.097,0,-100,Negative Within,White
05-02-2025,308,EASY CON NECT,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Google Android,0,0,0,0,0,0,,1.866,0,-100,Negative Within,White
05-02-2025,73,EASY CON NECT,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Apple iOS,71.288,77.183,5.895,81.604,66.866,67.337,70.656,72.233,-4.697599845,-6.778022408,Negative Within,White
05-02-2025,10000072,EASY CON NECT,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Both,68.124,74.192,6.069,78.744,63.572,65.446,68.162,69.699,-3.984624864,-6.102267026,Negative Within,White
05-02-2025,309,EASY CON NECT,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Google Android,51.434,59.406,7.972,65.385,45.455,56.047,55.428,54.781,1.11676409,2.311207008,Negative Within,White
05-02-2025,71,EASY CON NECT,DR_Visits who did not Start EC Flow - Success,Did_not Success,Apple iOS,22.54,27.903,5.363,31.925,18.518,32.663,29.344,25.628,11.31120166,27.44828986,Positive Above,Green
05-02-2025,10000070,EASY CON NECT,DR_Visits who did not Start EC Flow - Success,Did_not Success,Both,24.938,30.198,5.26,34.144,20.992,34.554,31.838,28.204,8.530686601,22.51468174,Positive Above,Green
05-02-2025,307,EASY CON NECT,DR_Visits who did not Start EC Flow - Success,Did_not Success,Google Android,39.688,47.622,7.935,53.574,33.736,43.953,44.572,43.353,-1.388764247,1.38320775,Positive Within,White
05-02-2025,59,EASY CON NECT,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Apple iOS,1981.75,2483,501.25,3109.562,1355.188,2935,2922.429,2478.733,0.430170602,18.40725102,Positive Within,White
05-02-2025,10000058,EASY CON NECT,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Both,2359.75,2963.5,603.75,3718.188,1605.062,3634,3628.286,3005.5,0.157492716,20.91166195,Positive Within,White
05-02-2025,295,EASY CON NECT,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Google Android,380.25,523.5,143.25,702.562,201.188,699,705.857,526.767,-0.971463267,32.69632348,Positive Within,White
05-02-2025,13,BIL LING,DR_Billing - Automatic Payments,Easy Pay Enrollments,Apple iOS,3.24,3.588,0.348,3.848,2.98,3.486,3.394,3.378,2.723637129,3.189012117,Positive Within,White
05-02-2025,10000013,BIL LING,DR_Billing - Automatic Payments,Easy Pay Enrollments,Both,3.212,3.554,0.342,3.81,2.956,3.373,3.374,3.331,-0.04233521,1.258856022,Positive Within,White
05-02-2025,249,BIL LING,DR_Billing - Automatic Payments,Easy Pay Enrollments,Google Android,2.985,3.419,0.434,3.745,2.66,2.983,3.317,3.176,-10.0770854,-6.086682758,Positive Within,White
05-02-2025,69,EASY CON NECT,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Apple iOS,35.77,40.193,4.423,43.51,32.452,34.461,40.116,41.603,-14.0966198,-17.16669938,Negative Within,White
05-02-2025,10000068,EASY CON NECT,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Both,35.39,39.174,3.784,42.012,32.552,34.208,39.697,41.654,-13.82724135,-17.87543994,Negative Within,White
05-02-2025,305,EASY CON NECT,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Google Android,34.032,39.859,5.827,44.23,29.662,33.457,38.579,41.674,-13.27761649,-19.71797189,Negative Within,White
05-02-2025,132,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup,Email Lookup,Apple iOS,353,417.5,64.5,498.125,272.375,453,379.143,362.467,19.48003014,24.97700938,Positive Within,White
05-02-2025,100000109,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup,Email Lookup,Both,569.25,659.75,90.5,772.875,456.125,694,605.714,581.167,14.5754717,19.41496989,Positive Within,White
05-02-2025,368,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup,Email Lookup,Google Android,204.5,240.75,36.25,286.062,159.188,241,226.571,218.7,6.368221942,10.19661637,Positive Within,White
05-02-2025,133,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Apple iOS,52.813,57.197,4.385,60.486,49.524,55.188,55.778,55.072,-1.058271524,0.210512044,Positive Within,White
05-02-2025,100000110,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Both,53.821,57.337,3.516,59.973,51.185,55.764,56.372,55.572,-1.079051003,0.345497733,Positive Within,White
05-02-2025,369,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Google Android,52.666,58.218,5.552,62.382,48.502,56.846,57.384,56.425,-0.937050333,0.745408982,Positive Within,White
05-02-2025,146,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Apple iOS,0,0,0,0,0,0,,,0,0,Negative Within,White
05-02-2025,100000123,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Both,1.162,1.755,0.594,2.201,0.716,1.428,1.713,1.584,-16.62357161,-9.850381936,Negative Within,White
05-02-2025,382,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Google Android,4.588,6.996,2.407,8.801,2.783,5.399,6.461,6.07,-16.44077915,-11.05192345,Negative Within,White
05-02-2025,66,EASY CON NECT,DR_Easy Connect Started - Failure,Failure,Apple iOS,0,0,0,0,0,0,,9.014,0,-100,Negative Within,White
