create_dt,metric_id,feature_id,unique_identifier,feature_name,metrics,display_names,operating_system_type,Date,Value
2025-02-04,185,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Apple iOS,14-09-2024,80.435
2025-02-04,186,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Apple iOS,14-09-2024,9.783
2025-02-04,187,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Apple iOS,14-09-2024,6.522
2025-02-04,188,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Apple iOS,14-09-2024,1.521
2025-02-04,189,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Apple iOS,14-09-2024,60.097
2025-02-04,190,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Apple iOS,14-09-2024,55.061
2025-02-04,191,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Apple iOS,14-09-2024,20.142
2025-02-04,192,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Apple iOS,14-09-2024,23.482
2025-02-04,193,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Apple iOS,14-09-2024,4.302
2025-02-04,194,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Apple iOS,14-09-2024,14.777
2025-02-04,195,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Apple iOS,14-09-2024,18.157
2025-02-04,196,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Apple iOS,14-09-2024,18.218
2025-02-04,197,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Apple iOS,14-09-2024,1.673
2025-02-04,198,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Apple iOS,14-09-2024,0.304
2025-02-04,199,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Apple iOS,14-09-2024,1.247
2025-02-04,237,1,BL,BIL LING,DR_Visits to Billing Home,Billing Section Visits,Google Android,14-09-2024,15895.0
2025-02-04,238,1,BL,BIL LING,DR_Billing Make a Payment,Make Payments,Google Android,14-09-2024,38.345
2025-02-04,239,1,BL,BIL LING,DR_Client Errors on Make Payment,Client Errors on Payment Page,Google Android,14-09-2024,0.0
2025-02-04,240,1,BL,BIL LING,DR_Server Errors on Make Payment,Server Errors on Payment Page,Google Android,14-09-2024,1.477
2025-02-04,241,1,BL,BIL LING,DR_Payment Submit,Payment Submit,Google Android,14-09-2024,33.558
2025-02-04,242,1,BL,BIL LING,DR_Payments,Payment Success Rate,Google Android,14-09-2024,99.006
2025-02-04,243,1,BL,BIL LING,DR_Promise to Pay,Promise to Pay - Linkout,Google Android,14-09-2024,0.0
2025-02-04,244,1,BL,BIL LING,DR_Promise to Pay (Native),Promise to Pay - Native,Google Android,14-09-2024,7.487
2025-02-04,245,1,BL,BIL LING,DR_CoxApp | Billing - Additional time to pay (Link out),Additional time to pay - Linkout,Google Android,14-09-2024,61.261
2025-02-04,246,1,BL,BIL LING,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Google Android,14-09-2024,9.748
2025-02-04,247,1,BL,BIL LING,DR_Billing - View Bill Details,Bill Downloads,Google Android,14-09-2024,4.901
2025-02-04,248,1,BL,BIL LING,DR_Billing - Activity & Statements,Activity & Statements,Google Android,14-09-2024,8.097
2025-02-04,249,1,BL,BIL LING,DR_Billing - Automatic Payments,Easy Pay Enrollments,Google Android,14-09-2024,3.328
2025-02-04,250,1,BL,BIL LING,DR_Billing - Manage Payment Methods,Payment Method Changes,Google Android,14-09-2024,3.8
2025-02-04,251,1,BL,BIL LING,DR_Billing - Agreements & Discounts,Agreement & Discounts,Google Android,14-09-2024,3.158
2025-02-04,252,1,BL,BIL LING,DR_Billing - Bill Delivery,Bill Delivery Options,Google Android,14-09-2024,1.239
2025-02-04,253,1,BL,BIL LING,DR_Billing - Edit Billing Address,Address Changes,Google Android,14-09-2024,0.145
2025-02-04,254,1,BL,BIL LING,DR_Billing - Move My Service,Move Service,Google Android,14-09-2024,0.623
2025-02-04,255,1,BL,BIL LING,DR_Billing visits to chat,Billing_Interacted with chat,Google Android,14-09-2024,3.435
2025-02-04,280,3,DU,DATA USAGE,DR_Total Data Usage Visits,Total Data Usage Visits,Google Android,14-09-2024,4710.0
2025-02-04,281,3,DU,DATA USAGE,DR_Data Plan upgrade,Data Plan Upgrade,Google Android,14-09-2024,3.631
2025-02-04,282,3,DU,DATA USAGE,DR_Data Usage Learn More,Learn More,Google Android,14-09-2024,4.119
2025-02-04,283,3,DU,DATA USAGE,DR_Data Usage Courtesy Credits,Courtesy Credit,Google Android,14-09-2024,52.335
2025-02-04,284,3,DU,DATA USAGE,DR_Total Data Usage >=75%,Data usage >=75%,Google Android,14-09-2024,41.253
2025-02-04,285,3,DU,DATA USAGE,DR_Total Data Usage >=100%,Data usage >=100%,Google Android,14-09-2024,13.439
2025-02-04,286,3,DU,DATA USAGE,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Google Android,14-09-2024,2.187
2025-02-04,295,5,ECN,EASY CON NECT,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Google Android,14-09-2024,394.0
2025-02-04,296,5,ECN,EASY CON NECT,DR_EC Flow>Success,Overall Success,Google Android,14-09-2024,45.685
2025-02-04,297,5,ECN,EASY CON NECT,DR_EC>Failure,Overall Failure,Google Android,14-09-2024,3.046
2025-02-04,298,5,ECN,EASY CON NECT,DR_EC Flow>Timeout,Overall Timeout,Google Android,14-09-2024,11.929
2025-02-04,299,5,ECN,EASY CON NECT,DR_EC>No Result,Overall No Result,Google Android,14-09-2024,39.34
2025-02-04,300,5,ECN,EASY CON NECT,DR_Easy Connect - Started,Started the Flow,Google Android,14-09-2024,36.041
2025-02-04,301,5,ECN,EASY CON NECT,DR_Easy Connect Started - Success,Success,Google Android,14-09-2024,42.254
2025-02-04,302,5,ECN,EASY CON NECT,DR_Easy Connect Started - Failure,Failure,Google Android,14-09-2024,8.451
2025-02-04,303,5,ECN,EASY CON NECT,DR_Easy Connect Started - Timeout,Timeout,Google Android,14-09-2024,30.282
2025-02-04,304,5,ECN,EASY CON NECT,DR_Easy Connect Started - No Result,No Result,Google Android,14-09-2024,19.014
2025-02-04,305,5,ECN,EASY CON NECT,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Google Android,14-09-2024,42.254
2025-02-04,306,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Google Android,14-09-2024,63.959
2025-02-04,307,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow - Success,Did_not Success,Google Android,14-09-2024,47.222
2025-02-04,308,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Google Android,14-09-2024,0.0
2025-02-04,309,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Google Android,14-09-2024,52.778
2025-02-04,310,5,ECN,EASY CON NECT,DR_Easy Connect - Self install success,,Google Android,14-09-2024,42.0
2025-02-04,311,5,ECN,EASY CON NECT,DR_Easy Connect - Self install Timeout,,Google Android,14-09-2024,0.0
2025-02-04,332,7,LI,LOG IN,DR_Login Page Visits,Login Page Visits,Google Android,14-09-2024,33845.0
2025-02-04,333,7,LI,LOG IN,DR_Successful logins,Login Success Rate,Google Android,14-09-2024,83.489
2025-02-04,334,7,LI,LOG IN,DR_Auto Logins,Share of Auto Login (Remember/Biometrics),Google Android,14-09-2024,50.218
2025-02-04,335,7,LI,LOG IN,DR_Clicks to MFA Verification,with TSV,Google Android,14-09-2024,6.822
2025-02-04,336,7,LI,LOG IN,DR_Clicks on Forgot User ID,User ID Recovery,Google Android,14-09-2024,1.625
2025-02-04,337,7,LI,LOG IN,Clicks on Forgot Password,Password Reset,Google Android,14-09-2024,1.799
2025-02-04,338,7,LI,LOG IN,DR_Need to Register,Registration,Google Android,14-09-2024,2.449
2025-02-04,351,9,OA,OVER ALL,DR_Visits,Visits,Google Android,14-09-2024,34076.0
2025-02-04,352,9,OA,OVER ALL,Unique Visitors,Visitors,Google Android,14-09-2024,30617.0
2025-02-04,353,9,OA,OVER ALL,Page Views,Page Views,Google Android,14-09-2024,697183.0
2025-02-04,354,9,OA,OVER ALL,Average Time Spent on Page,Average Time Spent (mins),Google Android,14-09-2024,4.2
2025-02-04,355,9,OA,OVER ALL,DR_New Visitors,New Visitors,Google Android,14-09-2024,5.508
2025-02-04,356,9,OA,OVER ALL,DR_Server Errors,Server Errors,Google Android,14-09-2024,15.709
2025-02-04,357,9,OA,OVER ALL,DR_Overall Chat,Visits to Chat,Google Android,14-09-2024,4.455
2025-02-04,358,9,OA,OVER ALL,DR_Message Us,Visits to Chat (Bot),Google Android,14-09-2024,3.331
2025-02-04,359,9,OA,OVER ALL,DR_Agent Chat,Visits to Agent Chat (Skip bot),Google Android,14-09-2024,1.379
2025-02-04,360,9,OA,OVER ALL,DR_Self Service Initiated,Visits to Self Service Features,Google Android,14-09-2024,53.648
2025-02-04,361,9,OA,OVER ALL,DR_CoxApp | Visits with Chat and No Self Service Initiated,Visits with Chat but No Self Service,Google Android,14-09-2024,1.203
2025-02-04,362,9,OA,OVER ALL,DR_CoxApp | Visits with No Self Service and No Chat,Visits with Neither Self Service nor Chat,Google Android,14-09-2024,30.758
2025-02-04,363,9,OA,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Google Android,14-09-2024,16.586
2025-02-04,364,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration Home Page,Visits to Registration Home Page,Google Android,14-09-2024,832.0
2025-02-04,365,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration Confirmation,New Registrations,Google Android,14-09-2024,25.12
2025-02-04,366,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Already Registered,Already Registered,Google Android,14-09-2024,30.288
2025-02-04,367,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Did not Registered,Did not Register,Google Android,14-09-2024,44.712
2025-02-04,368,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Server Form Errors,Reg_native Server Errors,Google Android,14-09-2024,39.543
2025-02-04,369,10,RG(,RE GISTRATION (NATIVE),DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Google Android,14-09-2024,0.0
2025-02-04,370,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Intent to Register,Intent to Register,Google Android,14-09-2024,668.0
2025-02-04,371,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration Success,Funnel Success Rate,Google Android,14-09-2024,69.311
2025-02-04,372,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup,Phone Lookup,Google Android,14-09-2024,590.0
2025-02-04,373,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Google Android,14-09-2024,76.61
2025-02-04,374,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup,Email Lookup,Google Android,14-09-2024,199.0
2025-02-04,375,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Google Android,14-09-2024,60.302
2025-02-04,376,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Google Android,14-09-2024,1826.0
2025-02-04,377,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Google Android,14-09-2024,92.552
2025-02-04,378,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Google Android,14-09-2024,29.349
2025-02-04,379,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Google Android,14-09-2024,34.793
2025-02-04,380,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Google Android,14-09-2024,12.781
2025-02-04,381,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Google Android,14-09-2024,6.517
2025-02-04,382,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Google Android,14-09-2024,0.219
2025-02-04,383,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Google Android,14-09-2024,0.548
2025-02-04,384,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Google Android,14-09-2024,242.0
2025-02-04,385,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Google Android,14-09-2024,92.149
2025-02-04,386,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Google Android,14-09-2024,31.839
2025-02-04,387,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Google Android,14-09-2024,26.009
2025-02-04,388,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Google Android,14-09-2024,17.937
2025-02-04,389,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Google Android,14-09-2024,8.264
2025-02-04,390,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Google Android,14-09-2024,0.413
2025-02-04,391,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Google Android,14-09-2024,0.413
2025-02-04,416,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Google Android,14-09-2024,1402.0
2025-02-04,417,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Google Android,14-09-2024,2.996
2025-02-04,418,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Google Android,14-09-2024,76.19
2025-02-04,419,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Google Android,14-09-2024,68.75
2025-02-04,420,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Google Android,14-09-2024,21.875
2025-02-04,421,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Google Android,14-09-2024,9.375
2025-02-04,422,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Google Android,14-09-2024,1.213
2025-02-04,423,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Google Android,14-09-2024,58.274
2025-02-04,424,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Google Android,14-09-2024,53.978
2025-02-04,425,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Google Android,14-09-2024,13.953
2025-02-04,426,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Google Android,14-09-2024,19.339
2025-02-04,427,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Google Android,14-09-2024,3.305
2025-02-04,428,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Google Android,14-09-2024,14.688
2025-02-04,429,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Google Android,14-09-2024,16.405
2025-02-04,430,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Google Android,14-09-2024,13.98
2025-02-04,431,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Google Android,14-09-2024,1.141
2025-02-04,432,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Google Android,14-09-2024,0.214
2025-02-04,433,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Google Android,14-09-2024,0.856
2025-02-04,1000001,1,BL,BIL LING,DR_Visits to Billing Home,Billing Section Visits,Both,14-09-2024,68247.0
2025-02-04,1000002,1,BL,BIL LING,DR_Billing Make a Payment,Make Payments,Both,14-09-2024,37.508
2025-02-04,1000003,1,BL,BIL LING,DR_Client Errors on Make Payment,Client Errors on Payment Page,Both,14-09-2024,0.0
2025-02-04,1000004,1,BL,BIL LING,DR_Server Errors on Make Payment,Server Errors on Payment Page,Both,14-09-2024,0.359
2025-02-04,1000005,1,BL,BIL LING,DR_Payment Submit,Payment Submit,Both,14-09-2024,34.5
2025-02-04,1000006,1,BL,BIL LING,DR_Payments,Payment Success Rate,Both,14-09-2024,98.051
2025-02-04,1000007,1,BL,BIL LING,DR_Promise to Pay,Promise to Pay - Linkout,Both,14-09-2024,0.0
2025-02-04,1000008,1,BL,BIL LING,DR_Promise to Pay (Native),Promise to Pay - Native,Both,14-09-2024,5.099
2025-02-04,1000009,1,BL,BIL LING,DR_CoxApp | Billing - Additional time to pay (Link out),Additional time to pay - Linkout,Both,14-09-2024,64.626
2025-02-04,10000010,1,BL,BIL LING,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Both,14-09-2024,9.569
2025-02-04,10000011,1,BL,BIL LING,DR_Billing - View Bill Details,Bill Downloads,Both,14-09-2024,7.996
2025-02-04,10000012,1,BL,BIL LING,DR_Billing - Activity & Statements,Activity & Statements,Both,14-09-2024,7.578
2025-02-04,10000013,1,BL,BIL LING,DR_Billing - Automatic Payments,Easy Pay Enrollments,Both,14-09-2024,3.355
2025-02-04,10000014,1,BL,BIL LING,DR_Billing - Manage Payment Methods,Payment Method Changes,Both,14-09-2024,3.801
2025-02-04,10000015,1,BL,BIL LING,DR_Billing - Agreements & Discounts,Agreement & Discounts,Both,14-09-2024,3.227
2025-02-04,10000016,1,BL,BIL LING,DR_Billing - Bill Delivery,Bill Delivery Options,Both,14-09-2024,1.137
2025-02-04,10000017,1,BL,BIL LING,DR_Billing - Edit Billing Address,Address Changes,Both,14-09-2024,0.207
2025-02-04,10000018,1,BL,BIL LING,DR_Billing - Move My Service,Move Service,Both,14-09-2024,0.865
2025-02-04,10000019,1,BL,BIL LING,DR_Billing visits to chat,Billing_Interacted with chat,Both,14-09-2024,3.514
2025-02-04,10000020,3,DU,DATA USAGE,DR_Total Data Usage Visits,Total Data Usage Visits,Both,14-09-2024,18385.0
2025-02-04,10000021,3,DU,DATA USAGE,DR_Data Plan upgrade,Data Plan Upgrade,Both,14-09-2024,1.284
2025-02-04,10000022,3,DU,DATA USAGE,DR_Data Usage Learn More,Learn More,Both,14-09-2024,5.417
2025-02-04,10000023,3,DU,DATA USAGE,DR_Data Usage Courtesy Credits,Courtesy Credit,Both,14-09-2024,44.009
2025-02-04,10000024,3,DU,DATA USAGE,DR_Total Data Usage >=75%,Data usage >=75%,Both,14-09-2024,46.059
2025-02-04,10000025,3,DU,DATA USAGE,DR_Total Data Usage >=100%,Data usage >=100%,Both,14-09-2024,15.143
2025-02-04,10000026,3,DU,DATA USAGE,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Both,14-09-2024,2.698
2025-02-04,10000027,5,ECN,EASY CON NECT,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Both,14-09-2024,2337.0
2025-02-04,10000028,5,ECN,EASY CON NECT,DR_EC Flow>Success,Overall Success,Both,14-09-2024,40.95
2025-02-04,10000029,5,ECN,EASY CON NECT,DR_EC>Failure,Overall Failure,Both,14-09-2024,0.513
2025-02-04,10000030,5,ECN,EASY CON NECT,DR_EC Flow>Timeout,Overall Timeout,Both,14-09-2024,10.997
2025-02-04,10000031,5,ECN,EASY CON NECT,DR_EC>No Result,Overall No Result,Both,14-09-2024,47.54
2025-02-04,10000032,5,ECN,EASY CON NECT,DR_Easy Connect - Started,Started the Flow,Both,14-09-2024,29.953
2025-02-04,10000033,5,ECN,EASY CON NECT,DR_Easy Connect Started - Success,Success,Both,14-09-2024,47.429
2025-02-04,10000034,5,ECN,EASY CON NECT,DR_Easy Connect Started - Failure,Failure,Both,14-09-2024,1.714
2025-02-04,10000035,5,ECN,EASY CON NECT,DR_Easy Connect Started - Timeout,Timeout,Both,14-09-2024,34.0
2025-02-04,10000036,5,ECN,EASY CON NECT,DR_Easy Connect Started - No Result,No Result,Both,14-09-2024,16.857
2025-02-04,10000037,5,ECN,EASY CON NECT,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Both,14-09-2024,34.571
2025-02-04,10000038,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Both,14-09-2024,70.047
2025-02-04,10000039,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow - Success,Did_not Success,Both,14-09-2024,38.119
2025-02-04,10000040,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Both,14-09-2024,0.0
2025-02-04,10000041,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Both,14-09-2024,61.881
2025-02-04,10000042,5,ECN,EASY CON NECT,DR_Easy Connect - Self install success,,Both,14-09-2024,42.0
2025-02-04,10000043,7,LI,LOG IN,DR_Login Page Visits,Login Page Visits,Both,14-09-2024,140685.0
2025-02-04,10000044,7,LI,LOG IN,DR_Successful logins,Login Success Rate,Both,14-09-2024,84.684
2025-02-04,10000045,7,LI,LOG IN,DR_Auto Logins,Share of Auto Login (Remember/Biometrics),Both,14-09-2024,76.443
2025-02-04,10000046,7,LI,LOG IN,DR_Clicks to MFA Verification,with TSV,Both,14-09-2024,12.728
2025-02-04,10000047,7,LI,LOG IN,DR_Clicks on Forgot User ID,User ID Recovery,Both,14-09-2024,0.917
2025-02-04,10000048,7,LI,LOG IN,Clicks on Forgot Password,Password Reset,Both,14-09-2024,1.301
2025-02-04,10000049,7,LI,LOG IN,DR_Need to Register,Registration,Both,14-09-2024,1.294
2025-02-04,10000050,9,OA,OVER ALL,DR_Visits,Visits,Both,14-09-2024,141408.0
2025-02-04,10000051,9,OA,OVER ALL,Unique Visitors,Visitors,Both,14-09-2024,122354.0
2025-02-04,10000052,9,OA,OVER ALL,Page Views,Page Views,Both,14-09-2024,2098164.0
2025-02-04,10000053,9,OA,OVER ALL,Average Time Spent on Page,Average Time Spent (mins),Both,14-09-2024,7.8
2025-02-04,10000054,9,OA,OVER ALL,DR_New Visitors,New Visitors,Both,14-09-2024,4.124
2025-02-04,10000055,9,OA,OVER ALL,DR_Server Errors,Server Errors,Both,14-09-2024,5.001
2025-02-04,10000056,9,OA,OVER ALL,DR_Overall Chat,Visits to Chat,Both,14-09-2024,4.671
2025-02-04,10000057,9,OA,OVER ALL,DR_Message Us,Visits to Chat (Bot),Both,14-09-2024,3.28
2025-02-04,10000058,9,OA,OVER ALL,DR_Agent Chat,Visits to Agent Chat (Skip bot),Both,14-09-2024,1.607
2025-02-04,10000059,9,OA,OVER ALL,DR_Self Service Initiated,Visits to Self Service Features,Both,14-09-2024,53.958
2025-02-04,10000060,9,OA,OVER ALL,DR_CoxApp | Visits with Chat and No Self Service Initiated,Visits with Chat but No Self Service,Both,14-09-2024,1.236
2025-02-04,10000061,9,OA,OVER ALL,DR_CoxApp | Visits with No Self Service and No Chat,Visits with Neither Self Service nor Chat,Both,14-09-2024,30.75
2025-02-04,10000062,9,OA,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Both,14-09-2024,15.218
2025-02-04,10000063,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration Home Page,Visits to Registration Home Page,Both,14-09-2024,2638.0
2025-02-04,10000064,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration Confirmation,New Registrations,Both,14-09-2024,34.42
2025-02-04,10000065,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Already Registered,Already Registered,Both,14-09-2024,23.806
2025-02-04,10000066,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Did not Registered,Did not Register,Both,14-09-2024,42.229
2025-02-04,10000067,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Server Form Errors,Reg_native Server Errors,Both,14-09-2024,28.506
2025-02-04,10000068,10,RG(,RE GISTRATION (NATIVE),DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Both,14-09-2024,8.795
2025-02-04,10000069,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Intent to Register,Intent to Register,Both,14-09-2024,2168.0
2025-02-04,10000070,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration Success,Funnel Success Rate,Both,14-09-2024,70.48
2025-02-04,10000071,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup,Phone Lookup,Both,14-09-2024,1925.0
2025-02-04,10000072,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Both,14-09-2024,77.403
2025-02-04,10000073,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup,Email Lookup,Both,14-09-2024,596.0
2025-02-04,10000074,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Both,14-09-2024,56.544
2025-02-04,10000075,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,14-09-2024,7345.0
2025-02-04,10000076,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Both,14-09-2024,91.681
2025-02-04,10000077,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,14-09-2024,31.155
2025-02-04,10000078,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,14-09-2024,42.694
2025-02-04,10000079,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,14-09-2024,14.583
2025-02-04,10000080,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Both,14-09-2024,1.62
2025-02-04,10000081,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,14-09-2024,0.054
2025-02-04,10000082,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Both,14-09-2024,0.136
2025-02-04,10000083,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Both,14-09-2024,1010.0
2025-02-04,10000084,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Both,14-09-2024,92.97
2025-02-04,10000085,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Both,14-09-2024,35.889
2025-02-04,10000086,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Both,14-09-2024,35.889
2025-02-04,10000087,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Both,14-09-2024,17.891
2025-02-04,10000088,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Both,14-09-2024,1.98
2025-02-04,10000089,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Both,14-09-2024,0.099
2025-02-04,10000090,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Both,14-09-2024,0.099
2025-02-04,10000091,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Both,14-09-2024,4690.0
2025-02-04,10000092,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Both,14-09-2024,2.964
2025-02-04,10000093,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Both,14-09-2024,89.209
