metric_id,metrics,display_names,operating_system_type,feature_name,unique_identifier,metric_nature,level_1,level_2,level_3,level_4,level_5,hierarchy_id,parent_id_old,metric_sequence_num,metric_seqno,level_no,feature_id,feature_seq_num,parent_id,create_dt
268,DR_Welcome Guide,Coxmob Welcome Guide,Google Android,COX MOBILE,CM,Positive,,,Coxmob Welcome Guide,,,Google Android_CM_1.1.5,Google Android_CM_1.1,32,37,3.0,2,13,257.0,2025-01-28
269,DR_Device Payment Plan,Coxmob Device Payment Plan,Google Android,COX MOBILE,CM,Positive,,,Coxmob Device Payment Plan,,,Google Android_CM_1.1.6,Google Android_CM_1.1,33,38,3.0,2,13,257.0,2025-01-28
270,DR_Insurance Claim,File a Claim,Google Android,COX MOBILE,CM,Negative,,,File a Claim,,,Google Android_CM_1.1.7,Google Android_CM_1.1,34,39,3.0,2,13,257.0,2025-01-28
271,DR_Opted for Pay as you Gig Plan,Coxmob Pay as you Gig,Google Android,COX MOBILE,CM,Positive,,Coxmob Pay as you Gig,,,,Google Android_CM_1.2,Google Android_CM_1,35,40,2.0,2,13,256.0,2025-01-28
272,DR_Opted for Gig Unlimited Plan,Coxmob Gig Unlimited Plan,Google Android,COX MOBILE,CM,Positive,,Coxmob Gig Unlimited Plan,,,,Google Android_CM_1.3,Google Android_CM_1,36,41,2.0,2,13,256.0,2025-01-28
273,DR_Mobile Billing Home,Coxmob Billing Home,Google Android,COX MOBILE,CM,Positive,,Coxmob Billing Home,,,,Google Android_CM_1.4,Google Android_CM_1,37,42,2.0,2,13,256.0,2025-01-28
274,DR_Mobile Billing - Additional Payment,Coxmob Make Additional Payment,Google Android,COX MOBILE,CM,Positive,,Coxmob Make Additional Payment,,,,Google Android_CM_1.5,Google Android_CM_1,38,43,2.0,2,13,256.0,2025-01-28
275,DR_Mobile Billing - Payment Method,Coxmob Payment Method Changes,Google Android,COX MOBILE,CM,Positive,,Coxmob Payment Method Changes,,,,Google Android_CM_1.6,Google Android_CM_1,39,44,2.0,2,13,256.0,2025-01-28
276,DR_Mobile Billing - Activity & Statements,Coxmob Activity & Statements,Google Android,COX MOBILE,CM,Positive,,Coxmob Activity & Statements,,,,Google Android_CM_1.7,Google Android_CM_1,40,45,2.0,2,13,256.0,2025-01-28
277,DR_Mobile Billing - Easypay Confirmation,Coxmob Easypay Enrollment,Google Android,COX MOBILE,CM,Positive,,Coxmob Easypay Enrollment,,,,Google Android_CM_1.8,Google Android_CM_1,41,46,2.0,2,13,256.0,2025-01-28
278,DR_Mobile Billing - Bill Delivery Confirmation,Coxmob Bill Delivery Changes,Google Android,COX MOBILE,CM,Positive,,Coxmob Bill Delivery Changes,,,,Google Android_CM_1.9,Google Android_CM_1,42,47,2.0,2,13,256.0,2025-01-28
279,DR_Wireless Support,Coxmob Support Section,Google Android,COX MOBILE,CM,Positive,,Coxmob Support Section,,,,Google Android_CM_1.10,Google Android_CM_1,43,48,2.0,2,13,256.0,2025-01-28
280,DR_Total Data Usage Visits,Total Data Usage Visits,Google Android,DATA USAGE,DU,Positive,Total Data Usage Visits,,,,,Google Android_DU_1,,44,8,1.0,3,10,,2025-01-28
281,DR_Data Plan upgrade,Data Plan Upgrade,Google Android,DATA USAGE,DU,Positive,,Data Plan Upgrade,,,,Google Android_DU_1.1,Google Android_DU_1,45,9,2.0,3,10,280.0,2025-01-28
282,DR_Data Usage Learn More,Learn More,Google Android,DATA USAGE,DU,Positive,,Learn More,,,,Google Android_DU_1.2,Google Android_DU_1,46,10,2.0,3,10,280.0,2025-01-28
283,DR_Data Usage Courtesy Credits,Courtesy Credit,Google Android,DATA USAGE,DU,Positive,,Courtesy Credit,,,,Google Android_DU_1.3,Google Android_DU_1,47,11,2.0,3,10,280.0,2025-01-28
284,DR_Total Data Usage >=75%,Data usage >=75%,Google Android,DATA USAGE,DU,Positive,,Data usage >=75%,,,,Google Android_DU_1.4,Google Android_DU_1,48,12,2.0,3,10,280.0,2025-01-28
285,DR_Total Data Usage >=100%,Data usage >=100%,Google Android,DATA USAGE,DU,Positive,,Data usage >=100%,,,,Google Android_DU_1.5,Google Android_DU_1,49,13,2.0,3,10,280.0,2025-01-28
286,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Google Android,DATA USAGE,DU,Negative,,Data_usage Interacted with Chat,,,,Google Android_DU_1.6,Google Android_DU_1,50,14,2.0,3,10,280.0,2025-01-28
287,DR_Direct Ecomm Visits Traffic from to Cox.com,Total Visits from web ecomm,Google Android,E COMMERCE,EC,Positive,,,,,,,,51,9,1.0,4,8,,2025-01-28
288,DR_Direct Ecomm order Traffic sent from cox.com,Total Orders from web ecomm,Google Android,E COMMERCE,EC,Positive,,,,,,,,52,10,1.0,4,8,,2025-01-28
289,DR_Direct Ecomm Traffic sent from App to cox.com,Visits sent from app to cox.com,Google Android,E COMMERCE,EC,Positive,Visits sent from app to cox.com,,,,,Google Android_EC_1,,53,11,1.0,4,8,,2025-01-28
290,DR_Direct Ecomm order Traffic sent from App to cox.com,Orders generated,Google Android,E COMMERCE,EC,Positive,,,,,,,,54,12,1.0,4,8,,2025-01-28
291,DR_Data Plan Upgrade Ecomm Traffic sent from App to cox.com,Data Usage,Google Android,E COMMERCE,EC,Positive,,Data Usage,,,,Google Android_EC_1.1,Google Android_EC_1,55,13,2.0,4,8,289.0,2025-01-28
292,DR_Service Plan Upgrade Ecomm Traffic sent from App to cox.com,Plan Changes,Google Android,E COMMERCE,EC,Positive,,Plan Changes,,,,Google Android_EC_1.2,Google Android_EC_1,56,14,2.0,4,8,289.0,2025-01-28
293,DR_CRO Ecomm Traffic sent from App to cox.com,CRO,Google Android,E COMMERCE,EC,Positive,,CRO,,,,Google Android_EC_1.3,Google Android_EC_1,57,15,2.0,4,8,289.0,2025-01-28
294,DR_Transfer Ecomm Traffic sent from App to cox.com,Transfer,Google Android,E COMMERCE,EC,Positive,,Transfer,,,,Google Android_EC_1.4,Google Android_EC_1,58,16,2.0,4,8,289.0,2025-01-28
295,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Google Android,EASY CON NECT,ECN,Positive,Easy Connect Eligible Visits,,,,,Google Android_ECN_1,,59,18,1.0,5,4,,2025-01-28
296,DR_EC Flow>Success,Overall Success,Google Android,EASY CON NECT,ECN,Positive,,Overall Success,,,,Google Android_ECN_1.1,Google Android_ECN_1,60,19,2.0,5,4,295.0,2025-01-28
297,DR_EC>Failure,Overall Failure,Google Android,EASY CON NECT,ECN,Negative,,Overall Failure,,,,Google Android_ECN_1.2,Google Android_ECN_1,61,20,2.0,5,4,295.0,2025-01-28
298,DR_EC Flow>Timeout,Overall Timeout,Google Android,EASY CON NECT,ECN,Negative,,Overall Timeout,,,,Google Android_ECN_1.3,Google Android_ECN_1,62,21,2.0,5,4,295.0,2025-01-28
299,DR_EC>No Result,Overall No Result,Google Android,EASY CON NECT,ECN,Negative,,Overall No Result,,,,Google Android_ECN_1.4,Google Android_ECN_1,63,22,2.0,5,4,295.0,2025-01-28
300,DR_Easy Connect - Started,Started the Flow,Google Android,EASY CON NECT,ECN,Positive,,Started the Flow,,,,Google Android_ECN_1.5,Google Android_ECN_1,64,23,2.0,5,4,295.0,2025-01-28
301,DR_Easy Connect Started - Success,Success,Google Android,EASY CON NECT,ECN,Positive,,,Success,,,Google Android_ECN_1.5.1,Google Android_ECN_1.5,65,24,3.0,5,4,300.0,2025-01-28
302,DR_Easy Connect Started - Failure,Failure,Google Android,EASY CON NECT,ECN,Negative,,,Failure,,,Google Android_ECN_1.5.2,Google Android_ECN_1.5,66,25,3.0,5,4,300.0,2025-01-28
303,DR_Easy Connect Started - Timeout,Timeout,Google Android,EASY CON NECT,ECN,Negative,,,Timeout,,,Google Android_ECN_1.5.3,Google Android_ECN_1.5,67,26,3.0,5,4,300.0,2025-01-28
304,DR_Easy Connect Started - No Result,No Result,Google Android,EASY CON NECT,ECN,Negative,,,No Result,,,Google Android_ECN_1.5.4,Google Android_ECN_1.5,68,27,3.0,5,4,300.0,2025-01-28
305,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Google Android,EASY CON NECT,ECN,Negative,,,Easyconnect_Interacted with Chat,,,Google Android_ECN_1.5.5,Google Android_ECN_1.5,69,28,3.0,5,4,300.0,2025-01-28
306,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Google Android,EASY CON NECT,ECN,Negative,,Did Not Start the Flow,,,,Google Android_ECN_1.6,Google Android_ECN_1,70,29,2.0,5,4,295.0,2025-01-28
307,DR_Visits who did not Start EC Flow - Success,Did_not Success,Google Android,EASY CON NECT,ECN,Positive,,,Did_not Success,,,Google Android_ECN_1.6.1,Google Android_ECN_1.6,71,30,3.0,5,4,306.0,2025-01-28
308,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Google Android,EASY CON NECT,ECN,Negative,,,Did_not Failure,,,Google Android_ECN_1.6.2,Google Android_ECN_1.6,72,31,3.0,5,4,306.0,2025-01-28
309,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Google Android,EASY CON NECT,ECN,Negative,,,Did_not No Result,,,Google Android_ECN_1.6.3,Google Android_ECN_1.6,73,32,3.0,5,4,306.0,2025-01-28
310,DR_Easy Connect - Self install success,,Google Android,EASY CON NECT,ECN,,,,,,,,,74,33,1.0,5,4,,2025-01-28
311,DR_Easy Connect - Self install Timeout,,Google Android,EASY CON NECT,ECN,,,,,,,,,75,34,1.0,5,4,,2025-01-28
312,cancel,,Google Android,KEY WORDS,KW,,,,,,,,,76,21,1.0,6,17,,2025-01-28
313,cancel service,,Google Android,KEY WORDS,KW,,,,,,,,,77,22,1.0,6,17,,2025-01-28
314,modem,,Google Android,KEY WORDS,KW,,,,,,,,,78,23,1.0,6,17,,2025-01-28
315,speed test,,Google Android,KEY WORDS,KW,,,,,,,,,79,24,1.0,6,17,,2025-01-28
316,outage,,Google Android,KEY WORDS,KW,,,,,,,,,80,25,1.0,6,17,,2025-01-28
317,bill,,Google Android,KEY WORDS,KW,,,,,,,,,81,26,1.0,6,17,,2025-01-28
318,install,,Google Android,KEY WORDS,KW,,,,,,,,,82,27,1.0,6,17,,2025-01-28
319,hotspot,,Google Android,KEY WORDS,KW,,,,,,,,,83,28,1.0,6,17,,2025-01-28
320,outage map,,Google Android,KEY WORDS,KW,,,,,,,,,84,29,1.0,6,17,,2025-01-28
321,email,,Google Android,KEY WORDS,KW,,,,,,,,,85,30,1.0,6,17,,2025-01-28
322,activate,,Google Android,KEY WORDS,KW,,,,,,,,,86,31,1.0,6,17,,2025-01-28
323,fiber,,Google Android,KEY WORDS,KW,,,,,,,,,87,32,1.0,6,17,,2025-01-28
324,moving,,Google Android,KEY WORDS,KW,,,,,,,,,88,33,1.0,6,17,,2025-01-28
325,upgrade,,Google Android,KEY WORDS,KW,,,,,,,,,89,34,1.0,6,17,,2025-01-28
326,plans,,Google Android,KEY WORDS,KW,,,,,,,,,90,35,1.0,6,17,,2025-01-28
327,outages,,Google Android,KEY WORDS,KW,,,,,,,,,91,36,1.0,6,17,,2025-01-28
328,customer service,,Google Android,KEY WORDS,KW,,,,,,,,,92,37,1.0,6,17,,2025-01-28
329,set up,,Google Android,KEY WORDS,KW,,,,,,,,,93,38,1.0,6,17,,2025-01-28
330,speed,,Google Android,KEY WORDS,KW,,,,,,,,,94,39,1.0,6,17,,2025-01-28
331,set up new modem,,Google Android,KEY WORDS,KW,,,,,,,,,95,40,1.0,6,17,,2025-01-28
332,DR_Login Page Visits,Login Page Visits,Google Android,LOG IN,LI,Positive,Login Page Visits,,,,,Google Android_LI_1,,96,8,1.0,7,2,,2025-01-28
333,DR_Successful logins,Login Success Rate,Google Android,LOG IN,LI,Positive,,Login Success Rate,,,,Google Android_LI_1.1,Google Android_LI_1,97,9,2.0,7,2,332.0,2025-01-28
334,DR_Auto Logins,Share of Auto Login (Remember/Biometrics),Google Android,LOG IN,LI,Positive,,,Share of Auto Login (Remember/Biometrics),,,Google Android_LI_1.1.1,Google Android_LI_1.1,98,10,3.0,7,2,333.0,2025-01-28
335,DR_Clicks to MFA Verification,with TSV,Google Android,LOG IN,LI,Positive,,with TSV,,,,Google Android_LI_1.2,Google Android_LI_1,99,11,2.0,7,2,332.0,2025-01-28
336,DR_Clicks on Forgot User ID,User ID Recovery,Google Android,LOG IN,LI,Negative,,User ID Recovery,,,,Google Android_LI_1.3,Google Android_LI_1,100,12,2.0,7,2,332.0,2025-01-28
337,Clicks on Forgot Password,Password Reset,Google Android,LOG IN,LI,Negative,,Password Reset,,,,Google Android_LI_1.4,Google Android_LI_1,101,13,2.0,7,2,332.0,2025-01-28
338,DR_Need to Register,Registration,Google Android,LOG IN,LI,Positive,,Registration,,,,Google Android_LI_1.5,Google Android_LI_1,102,14,2.0,7,2,332.0,2025-01-28
339,DR_Notification status Exists,Notifi_center Visits with Bell icon,Google Android,NOTIFICATION CENTER,NC,Positive,Notifi_center Visits with Bell icon,,,,,Google Android_NC_1,,103,13,1.0,8,15,,2025-01-28
340,DR_Notification received visits,Notifi_center Visits with new notifications,Google Android,NOTIFICATION CENTER,NC,Positive,,Notifi_center Visits with new notifications,,,,Google Android_NC_1.1,Google Android_NC_1,104,14,2.0,8,15,339.0,2025-01-28
341,DR_Notification page Visits,Notifi_center Clicked bell with new notifications,Google Android,NOTIFICATION CENTER,NC,Positive,,,Notifi_center Clicked bell with new notifications,,,Google Android_NC_1.1.1,Google Android_NC_1.1,105,15,3.0,8,15,340.0,2025-01-28
342,DR_Notification Viewed with new notifications,Notifi_center Viewed,Google Android,NOTIFICATION CENTER,NC,Positive,,,,Notifi_center Viewed,,Google Android_NC_1.1.1.1,Google Android_NC_1.1.1,106,16,4.0,8,15,341.0,2025-01-28
343,DR_Notification Declined with new notifications,Notifi_center Declined,Google Android,NOTIFICATION CENTER,NC,Negative,,,,Notifi_center Declined,,Google Android_NC_1.1.1.2,Google Android_NC_1.1.1,107,17,4.0,8,15,341.0,2025-01-28
344,DR_Notification accepted with new notifications,Notifi_center Accepted,Google Android,NOTIFICATION CENTER,NC,Positive,,,,Notifi_center Accepted,,Google Android_NC_1.1.1.3,Google Android_NC_1.1.1,108,18,4.0,8,15,341.0,2025-01-28
345,DR_No action on new notifications,Notifi_center No Action,Google Android,NOTIFICATION CENTER,NC,Negative,,,,Notifi_center No Action,,Google Android_NC_1.1.1.4,Google Android_NC_1.1.1,109,19,4.0,8,15,341.0,2025-01-28
346,DR_Notifications not received visits,Notifi_center Visits with no new notifications,Google Android,NOTIFICATION CENTER,NC,Negative,,Notifi_center Visits with no new notifications,,,,Google Android_NC_1.2,Google Android_NC_1,110,20,2.0,8,15,339.0,2025-01-28
347,DR_Notification Viewed with no new notifications,with no new notifi Viewed,Google Android,NOTIFICATION CENTER,NC,Positive,,,,with no new notifi Viewed,,Google Android_NC_1.2.0.1,Google Android_NC_1.2.0,111,21,4.0,8,15,,2025-01-28
348,DR_Notification Declined with no new notification,with no new notifi Declined,Google Android,NOTIFICATION CENTER,NC,Negative,,,,with no new notifi Declined,,Google Android_NC_1.2.0.2,Google Android_NC_1.2.0,112,22,4.0,8,15,,2025-01-28
349,DR_Notification accepted with no new notifications,with no new notifi Accepted,Google Android,NOTIFICATION CENTER,NC,Positive,,,,with no new notifi Accepted,,Google Android_NC_1.2.0.3,Google Android_NC_1.2.0,113,23,4.0,8,15,,2025-01-28
350,DR_No action on no new notifications,with no new notifi No Action,Google Android,NOTIFICATION CENTER,NC,Negative,,,,with no new notifi No Action,,Google Android_NC_1.2.0.4,Google Android_NC_1.2.0,114,24,4.0,8,15,,2025-01-28
351,DR_Visits,Visits,Google Android,OVER ALL,OA,Positive,Visits,,,,,Google Android_OA_1,,115,15,1.0,9,1,,2025-01-28
352,Unique Visitors,Visitors,Google Android,OVER ALL,OA,Positive,,,,,,,,116,16,1.0,9,1,,2025-01-28
353,Page Views,Page Views,Google Android,OVER ALL,OA,Positive,,,,,,,,117,17,1.0,9,1,,2025-01-28
354,Average Time Spent on Page,Average Time Spent (mins),Google Android,OVER ALL,OA,Negative,,,,,,,,118,18,1.0,9,1,,2025-01-28
355,DR_New Visitors,New Visitors,Google Android,OVER ALL,OA,Positive,,New Visitors,,,,Google Android_OA_1.1,Google Android_OA_1,119,19,2.0,9,1,351.0,2025-01-28
356,DR_Server Errors,Server Errors,Google Android,OVER ALL,OA,Negative,,Server Errors,,,,Google Android_OA_1.2,Google Android_OA_1,120,20,2.0,9,1,351.0,2025-01-28
357,DR_Overall Chat,Visits to Chat,Google Android,OVER ALL,OA,Negative,,Visits to Chat,,,,Google Android_OA_1.3,Google Android_OA_1,121,21,2.0,9,1,351.0,2025-01-28
358,DR_continuing chat from new chat page,Continuing chat from new chat page,Google Android,OVER ALL,OA,,,,,,,,,122,22,1.0,9,1,,2025-01-28
359,DR_Message Us,Visits to Chat (Bot),Google Android,OVER ALL,OA,Negative,,Visits to Chat (Bot),,,,Google Android_OA_1.4,Google Android_OA_1,123,23,2.0,9,1,351.0,2025-01-28
360,DR_Agent Chat,Visits to Agent Chat (Skip bot),Google Android,OVER ALL,OA,Negative,,Visits to Agent Chat (Skip bot),,,,Google Android_OA_1.5,Google Android_OA_1,124,24,2.0,9,1,351.0,2025-01-28
361,DR_Self Service Initiated,Visits to Self Service Features,Google Android,OVER ALL,OA,Positive,,Visits to Self Service Features,,,,Google Android_OA_1.6,Google Android_OA_1,125,25,2.0,9,1,351.0,2025-01-28
362,DR_CoxApp | Visits with Chat and No Self Service Initiated,Visits with Chat but No Self Service,Google Android,OVER ALL,OA,Negative,,Visits with Chat but No Self Service,,,,Google Android_OA_1.7,Google Android_OA_1,126,26,2.0,9,1,351.0,2025-01-28
363,DR_CoxApp | Visits with No Self Service and No Chat,Visits with Neither Self Service nor Chat,Google Android,OVER ALL,OA,Negative,,Visits with Neither Self Service nor Chat,,,,Google Android_OA_1.8,Google Android_OA_1,127,27,2.0,9,1,351.0,2025-01-28
364,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Google Android,OVER ALL,OA,Negative,,Not Logged-in Visits,,,,Google Android_OA_1.9,Google Android_OA_1,128,28,2.0,9,1,351.0,2025-01-28
365,DR_Native Registration Home Page,Visits to Registration Home Page,Google Android,RE GISTRATION (NATIVE),RG(,Positive,Visits to Registration Home Page,,,,,Google Android_RG(_1,,129,13,1.0,10,9,,2025-01-28
366,DR_Native Registration Confirmation,New Registrations,Google Android,RE GISTRATION (NATIVE),RG(,Positive,,New Registrations,,,,Google Android_RG(_1.1,Google Android_RG(_1,130,14,2.0,10,9,365.0,2025-01-28
367,DR_Native Registration - Already Registered,Already Registered,Google Android,RE GISTRATION (NATIVE),RG(,Positive,,Already Registered,,,,Google Android_RG(_1.2,Google Android_RG(_1,131,15,2.0,10,9,365.0,2025-01-28
368,DR_Native Registration - Did not Registered,Did not Register,Google Android,RE GISTRATION (NATIVE),RG(,Negative,,Did not Register,,,,Google Android_RG(_1.3,Google Android_RG(_1,132,16,2.0,10,9,365.0,2025-01-28
369,DR_Native Registration - Server Form Errors,Reg_native Server Errors,Google Android,RE GISTRATION (NATIVE),RG(,Negative,,Reg_native Server Errors,,,,Google Android_RG(_1.4,Google Android_RG(_1,133,17,2.0,10,9,365.0,2025-01-28
370,DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Google Android,RE GISTRATION (NATIVE),RG(,Negative,,Reg_native Interacted with Chat,,,,Google Android_RG(_1.5,Google Android_RG(_1,134,18,2.0,10,9,365.0,2025-01-28
371,DR_Native Registration - Intent to Register,Intent to Register,Google Android,RE GISTRATION (NATIVE),RG(,Positive,Intent to Register,,,,,Google Android_RG(_2,,135,19,1.0,10,9,,2025-01-28
372,DR_Native Registration Success,Funnel Success Rate,Google Android,RE GISTRATION (NATIVE),RG(,Positive,,Funnel Success Rate,,,,Google Android_RG(_2.1,Google Android_RG(_2,136,20,2.0,10,9,371.0,2025-01-28
373,DR_Native Registration - Phone Lookup,Phone Lookup,Google Android,RE GISTRATION (NATIVE),RG(,Positive,Phone Lookup,,,,,Google Android_RG(_3,,137,21,1.0,10,9,,2025-01-28
374,DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Google Android,RE GISTRATION (NATIVE),RG(,Positive,,Phone Lookup Success Rate,,,,Google Android_RG(_3.1,Google Android_RG(_3,138,22,2.0,10,9,373.0,2025-01-28
375,DR_Native Registration - Email Lookup,Email Lookup,Google Android,RE GISTRATION (NATIVE),RG(,Positive,Email Lookup,,,,,Google Android_RG(_4,,139,23,1.0,10,9,,2025-01-28
376,DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Google Android,RE GISTRATION (NATIVE),RG(,Positive,,Email Lookup Success Rate,,,,Google Android_RG(_4.1,Google Android_RG(_4,140,24,2.0,10,9,375.0,2025-01-28
377,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Google Android,RESET MODEM,RM,Positive,Reset Modem Start Page Visits,,,,,Google Android_RM_1,,141,9,1.0,11,6,,2025-01-28
378,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Google Android,RESET MODEM,RM,Positive,,Started Reset Process,,,,Google Android_RM_1.1,Google Android_RM_1,142,10,2.0,11,6,377.0,2025-01-28
379,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Google Android,RESET MODEM,RM,Positive,,,Reset Process Complete,,,Google Android_RM_1.1.1,Google Android_RM_1.1,143,11,3.0,11,6,378.0,2025-01-28
380,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Google Android,RESET MODEM,RM,Negative,,,Reset Process Incomplete,,,Google Android_RM_1.1.2,Google Android_RM_1.1,144,12,3.0,11,6,378.0,2025-01-28
381,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Google Android,RESET MODEM,RM,Negative,,,Reset_Modem Interacted with Chat,,,Google Android_RM_1.1.3,Google Android_RM_1.1,145,13,3.0,11,6,378.0,2025-01-28
382,DR_Reset Modem - Error Outage,Error Outage,Google Android,RESET MODEM,RM,Negative,,Error Outage,,,,Google Android_RM_1.2,Google Android_RM_1,146,14,2.0,11,6,377.0,2025-01-28
383,DR_Reset Modem Error - Non Pay,Non Pay Error,Google Android,RESET MODEM,RM,Negative,,Non Pay Error,,,,Google Android_RM_1.3,Google Android_RM_1,147,15,2.0,11,6,377.0,2025-01-28
384,DR_Reset Modem Error -DMCA,DMCA Error,Google Android,RESET MODEM,RM,Negative,,DMCA Error,,,,Google Android_RM_1.4,Google Android_RM_1,148,16,2.0,11,6,377.0,2025-01-28
385,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Google Android,RESET TV BOX,RTB,Positive,Reset TV Box Start Page Visits,,,,,Google Android_RTB_1,,149,9,1.0,12,7,,2025-01-28
386,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Google Android,RESET TV BOX,RTB,Positive,,Reset_TV Started Reset Process,,,,Google Android_RTB_1.1,Google Android_RTB_1,150,10,2.0,12,7,385.0,2025-01-28
387,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Google Android,RESET TV BOX,RTB,Positive,,,Reset_TV Process Complete,,,Google Android_RTB_1.1.1,Google Android_RTB_1.1,151,11,3.0,12,7,386.0,2025-01-28
388,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Google Android,RESET TV BOX,RTB,Negative,,,Reset_TV Process Incomplete,,,Google Android_RTB_1.1.2,Google Android_RTB_1.1,152,12,3.0,12,7,386.0,2025-01-28
389,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Google Android,RESET TV BOX,RTB,Negative,,,Reset_TV Interacted with Chat,,,Google Android_RTB_1.1.3,Google Android_RTB_1.1,153,13,3.0,12,7,386.0,2025-01-28
390,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Google Android,RESET TV BOX,RTB,Negative,,Reset_TV Error Outage,,,,Google Android_RTB_1.2,Google Android_RTB_1,154,14,2.0,12,7,385.0,2025-01-28
391,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Google Android,RESET TV BOX,RTB,Negative,,Reset_TV Non Pay Error,,,,Google Android_RTB_1.3,Google Android_RTB_1,155,15,2.0,12,7,385.0,2025-01-28
392,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Google Android,RESET TV BOX,RTB,Negative,,Reset_TV DMCA Error,,,,Google Android_RTB_1.4,Google Android_RTB_1,156,16,2.0,12,7,385.0,2025-01-28
393,DR_Alert Type Visits,Visits with Service Alert,Google Android,SERVICE ALERT,SA,Negative,Visits with Service Alert,,,,,Google Android_SA_1,,157,7,1.0,13,14,,2025-01-28
394,DR_Outage Alert,Service_alert Outage,Google Android,SERVICE ALERT,SA,Negative,,Service_alert Outage,,,,Google Android_SA_1.1,Google Android_SA_1,158,8,2.0,13,14,393.0,2025-01-28
395,Dr_Campaign Rolloff Alert,Service_alert Campaign Rolloff,Google Android,SERVICE ALERT,SA,Negative,,Service_alert Campaign Rolloff,,,,Google Android_SA_1.2,Google Android_SA_1,159,9,2.0,13,14,393.0,2025-01-28
396,Dr_NonPay Suspension Alert,Service_alert NonPay Suspension,Google Android,SERVICE ALERT,SA,Negative,,Service_alert NonPay Suspension,,,,Google Android_SA_1.3,Google Android_SA_1,160,10,2.0,13,14,393.0,2025-01-28
397,Dr_Network Construction Alert,Service_alert Network Construction,Google Android,SERVICE ALERT,SA,Negative,,Service_alert Network Construction,,,,Google Android_SA_1.4,Google Android_SA_1,161,11,2.0,13,14,393.0,2025-01-28
398,Dr_DMCA Termination Alert,Service_alert DMCA Termination,Google Android,SERVICE ALERT,SA,Negative,,Service_alert DMCA Termination,,,,Google Android_SA_1.5,Google Android_SA_1,162,12,2.0,13,14,393.0,2025-01-28
399,server:error:CC-EACCES,,Google Android,SERVER ERRORS,SE,,,,,,,,,163,21,1.0,14,16,,2025-01-28
400,server:error:CC-INVALID_CREDS,,Google Android,SERVER ERRORS,SE,,,,,,,,,164,22,1.0,14,16,,2025-01-28
401,server:error:CC-INTERNAL_ERROR,,Google Android,SERVER ERRORS,SE,,,,,,,,,165,23,1.0,14,16,,2025-01-28
402,server:error:CC-TOKEN_EXPIRED,,Google Android,SERVER ERRORS,SE,,,,,,,,,166,24,1.0,14,16,,2025-01-28
403,server:error:null,,Google Android,SERVER ERRORS,SE,,,,,,,,,167,25,1.0,14,16,,2025-01-28
404,server:error:unable_to_retrieve_data_usage_information_at_this_time,,Google Android,SERVER ERRORS,SE,,,,,,,,,168,26,1.0,14,16,,2025-01-28
405,server:error:CC-ACCOUNT_NOT_FOUND,,Google Android,SERVER ERRORS,SE,,,,,,,,,169,27,1.0,14,16,,2025-01-28
406,server:error:CC-USERNAME-ALREADY-EXISTS,,Google Android,SERVER ERRORS,SE,,,,,,,,,170,28,1.0,14,16,,2025-01-28
407,server:error:CC-INVALID_ZIPCODE,,Google Android,SERVER ERRORS,SE,,,,,,,,,171,29,1.0,14,16,,2025-01-28
408,server:error:CC-INVALID_CVV,,Google Android,SERVER ERRORS,SE,,,,,,,,,172,30,1.0,14,16,,2025-01-28
409,server:error:CC-INVALID_CARD_NUMBER,,Google Android,SERVER ERRORS,SE,,,,,,,,,173,31,1.0,14,16,,2025-01-28
410,server:error:CC-DUPLICATE_PAYMENT,,Google Android,SERVER ERRORS,SE,,,,,,,,,174,32,1.0,14,16,,2025-01-28
411,server:error:CC-PASSWORD_DENIED,,Google Android,SERVER ERRORS,SE,,,,,,,,,175,33,1.0,14,16,,2025-01-28
412,server:error:CC-CURRENT_PIN_INVALID,,Google Android,SERVER ERRORS,SE,,,,,,,,,176,34,1.0,14,16,,2025-01-28
413,server:error:CC-PASSWORD_EXPIRED,,Google Android,SERVER ERRORS,SE,,,,,,,,,177,35,1.0,14,16,,2025-01-28
